goodreads_book_id,isbn,authors,original_publication_year,original_title,image_url,small_image_url
1809175,006137587X,"Sarah Prineas, Antonio Javier Caparo",2008,The Magic Thief,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
29393,316787531,Michael Azerrad,2001,Our Band Could Be Your Life: Scenes from the American Indie Underground 1981-1991,https://images.gr-assets.com/books/1168029429m/29393.jpg,https://images.gr-assets.com/books/1168029429s/29393.jpg
56353,609809105,Rosalind Miles,1992,"I, Elizabeth",https://images.gr-assets.com/books/1403186670m/56353.jpg,https://images.gr-assets.com/books/1403186670s/56353.jpg
80834,1897299214,Guy Delisle,2003,Pyongyang,https://images.gr-assets.com/books/1327884533m/80834.jpg,https://images.gr-assets.com/books/1327884533s/80834.jpg
5055,451211472,Ken Follett,1991,Night over Water,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
18775284,1476764581,Courtney Maum,2014,I Am Having So Much Fun Here Without You,https://images.gr-assets.com/books/1403390765m/18775284.jpg,https://images.gr-assets.com/books/1403390765s/18775284.jpg
22192,316912123,Cecily von Ziegesar,2003,All I Want Is Everything,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
407999,684841487,Michael E. Porter,1980,Competitive Strategy: Techniques for Analyzing Industries and Competitors,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
255458,310286700,Wayne A. Grudem,1994,Systematic Theology: An Introduction to Biblical Doctrine,https://images.gr-assets.com/books/1328224325m/255458.jpg,https://images.gr-assets.com/books/1328224325s/255458.jpg
380976,449003795,Sue Grafton,2000,"""P"" is for Peril",https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
25855506,1449474195,Sarah Andersen,2016,"Adulthood Is a Myth: A ""Sarah's Scribbles"" Collection",https://images.gr-assets.com/books/1481219756m/25855506.jpg,https://images.gr-assets.com/books/1481219756s/25855506.jpg
301538,1585676772,R. Scott Bakker,2003,The Darkness That Comes Before,https://images.gr-assets.com/books/1421630062m/301538.jpg,https://images.gr-assets.com/books/1421630062s/301538.jpg
7841677,1416551603,Kristin Kimball,2010,"The Dirty Life: On Farming, Food, and Love",https://images.gr-assets.com/books/1277929135m/7841677.jpg,https://images.gr-assets.com/books/1277929135s/7841677.jpg
9917998,1442402350,Jonathan Maberry,2011,Dust & Decay,https://images.gr-assets.com/books/1293823083m/9917998.jpg,https://images.gr-assets.com/books/1293823083s/9917998.jpg
13574417,1423170288,Melissa Landers,2014,Alienated,https://images.gr-assets.com/books/1384610045m/13574417.jpg,https://images.gr-assets.com/books/1384610045s/13574417.jpg
52471,743430344,Adriana Trigiani,2001,"Big Cherry Holler (Big Stone Gap, Book 2)",https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
13069213,385342608,Marcus Samuelsson,2012,,https://images.gr-assets.com/books/1329368167m/13069213.jpg,https://images.gr-assets.com/books/1329368167s/13069213.jpg
90475,60096187,Meg Cabot,2004,Teen Idol,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5587960,307271072,Chimamanda Ngozi Adichie,2009,The Thing Around Your Neck,https://images.gr-assets.com/books/1320413162m/5587960.jpg,https://images.gr-assets.com/books/1320413162s/5587960.jpg
27883214,1250095255,Stephanie Garber,2017,Caraval,https://images.gr-assets.com/books/1465563623m/27883214.jpg,https://images.gr-assets.com/books/1465563623s/27883214.jpg
2179832,61573132,James Frey,2008,Bright Shiny Morning,https://images.gr-assets.com/books/1415586680m/2179832.jpg,https://images.gr-assets.com/books/1415586680s/2179832.jpg
2267195,078915479X,Kate Chopin,1894,The Story of an Hour,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
85391,140249435,John Updike,1981,Rabbit Is Rich,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
12752313,1400069343,Anna Quindlen,2012,"Lots of Candles, Plenty of Cake",https://images.gr-assets.com/books/1330649974m/12752313.jpg,https://images.gr-assets.com/books/1330649974s/12752313.jpg
7531478,193481332X,Cheryl Rainfield,2010,Scars,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5941079,60837381,Mary Kay Andrews,2009,The Fixer Upper,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
129510,345496876,Naomi Novik,2007,Empire of Ivory,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
541920,805062882,Rick Atkinson,2002,"An Army at Dawn: The War in Africa, 1942-1943",https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
170618,743460529,Mary Higgins Clark,2002,Daddy's Little Girl,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
30343,1416532358,Sandra Brown,2006,Ricochet,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
199530,1400061261,Fannie Flagg,2006,Can't Wait to Get to Heaven,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8706185,076532153X,Jo Walton,2011,Among Others,https://images.gr-assets.com/books/1317792367m/8706185.jpg,https://images.gr-assets.com/books/1317792367s/8706185.jpg
238127,749934395,J.D. Robb,2001,Seduction in Death,https://images.gr-assets.com/books/1305123885m/238127.jpg,https://images.gr-assets.com/books/1305123885s/238127.jpg
56616,679723226,James M. Cain,1936,Double Indemnity,https://images.gr-assets.com/books/1404786837m/56616.jpg,https://images.gr-assets.com/books/1404786837s/56616.jpg
490403,312947054,Sherrilyn Kenyon,2007,Upon the Midnight Clear,https://images.gr-assets.com/books/1437691219m/490403.jpg,https://images.gr-assets.com/books/1437691219s/490403.jpg
1908456,321525655,Garr Reynolds,2007,Presentation Zen: Simple Ideas on Presentation Design and Delivery (Voices That Matter),https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
239107,786927720,R.A. Salvatore,2001, ,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
29744,679601597,Philip Roth,1959,"Goodbye, Columbus and Five Short Stories",https://images.gr-assets.com/books/1408068287m/29744.jpg,https://images.gr-assets.com/books/1408068287s/29744.jpg
9366879,545141028,"Tom Sniegoski, Jeff Smith, Thomas E. Sniegoski, Steve Hamaker",2009,"Bone: Quest For The Spark, Book One ",https://images.gr-assets.com/books/1328839457m/9366879.jpg,https://images.gr-assets.com/books/1328839457s/9366879.jpg
9512985,1591843529,Josh Kaufman,2010,,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
16248139,62132466,Dorothea Benton Frank,2013,,https://images.gr-assets.com/books/1365988672m/16248139.jpg,https://images.gr-assets.com/books/1365988672s/16248139.jpg
7200351,312546564,Sherrilyn Kenyon,2010,No Mercy,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
23363928,553418602,Scott  Hawkins,2015,The Library at Mount Char,https://images.gr-assets.com/books/1416181258m/23363928.jpg,https://images.gr-assets.com/books/1416181258s/23363928.jpg
551536,439845823,Chris d'Lacey,2005,Fire Star,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
12659,375761411,James A. Michener,1985,Texas,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
95707,446532754,Joel Osteen,2004,Your Best Life Now: 7 Steps to Living at Your Full Potential,https://images.gr-assets.com/books/1344265872m/95707.jpg,https://images.gr-assets.com/books/1344265872s/95707.jpg
6871737,375836888,Jennifer L. Holm,2010,,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
68483,671720147,Lois McMaster Bujold,1990,The Vor Game,https://images.gr-assets.com/books/1322571824m/68483.jpg,https://images.gr-assets.com/books/1322571824s/68483.jpg
8765461,1441213570,"Mary Beth Chapman, Steven Curtis Chapman",2010,,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
20706269,316216828,Lauren Beukes,2014,Broken Monsters,https://images.gr-assets.com/books/1394562848m/20706269.jpg,https://images.gr-assets.com/books/1394562848s/20706269.jpg
11623,385720254,"Sylvia Plath, Karen V. Kukil",1982,The Journals of Sylvia Plath,https://images.gr-assets.com/books/1473939372m/11623.jpg,https://images.gr-assets.com/books/1473939372s/11623.jpg
5986375,316068225,David Foster Wallace,2009,This is Water,https://images.gr-assets.com/books/1344270056m/5986375.jpg,https://images.gr-assets.com/books/1344270056s/5986375.jpg
5552,691024170,Richard Feynman,1985,QED: The Strange Theory of Light and Matter,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8835897,1595143920,"Lili St. Crow, Lilith Saintcrow",2011,Defiance,https://images.gr-assets.com/books/1282840844m/8835897.jpg,https://images.gr-assets.com/books/1282840844s/8835897.jpg
11919,553587080,Kelley Armstrong,2005,Haunted,https://images.gr-assets.com/books/1432874286m/11919.jpg,https://images.gr-assets.com/books/1432874286s/11919.jpg
269386,609804138,Jill Conner Browne,1999,The Sweet Potato Queens' Book of Love,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2964700,375814701,Tamora Pierce,2011,Mastiff,https://images.gr-assets.com/books/1302921347m/2964700.jpg,https://images.gr-assets.com/books/1302921347s/2964700.jpg
179264,60825316,Debra Dean,2006,The Madonnas of Leningrad,https://images.gr-assets.com/books/1479681269m/179264.jpg,https://images.gr-assets.com/books/1479681269s/179264.jpg
6098691,345495969,Laurell K. Hamilton,2009,Divine Misdemeanors ,https://images.gr-assets.com/books/1327878336m/6098691.jpg,https://images.gr-assets.com/books/1327878336s/6098691.jpg
2983654,031236847X,Chelsea Cain,2008,Sweetheart,https://images.gr-assets.com/books/1311994924m/2983654.jpg,https://images.gr-assets.com/books/1311994924s/2983654.jpg
7011225,972212076X,José Saramago,2009,Caim,https://images.gr-assets.com/books/1408538386m/7011225.jpg,https://images.gr-assets.com/books/1408538386s/7011225.jpg
22321,425190447,William Gibson,1999,All Tomorrow's Parties,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7562764,575088877,Hannu Rajaniemi,2010,The Quantum Thief,https://images.gr-assets.com/books/1327950631m/7562764.jpg,https://images.gr-assets.com/books/1327950631s/7562764.jpg
12075,415254086,Ludwig Wittgenstein,1921,Logisch-Philosophische Abhandlung,https://images.gr-assets.com/books/1396830687m/12075.jpg,https://images.gr-assets.com/books/1396830687s/12075.jpg
215492,2314576,Agatha Christie,1933,Lord Edgware Dies,https://images.gr-assets.com/books/1375949065m/215492.jpg,https://images.gr-assets.com/books/1375949065s/215492.jpg
107021,1401200923,"Jeph Loeb, Jim Lee, Scott Williams",2003,Batman (Volume 2): Hush,https://images.gr-assets.com/books/1460914478m/107021.jpg,https://images.gr-assets.com/books/1460914478s/107021.jpg
5600151,1416585834,Spencer Quinn,2008,Dog on It,https://images.gr-assets.com/books/1342376684m/5600151.jpg,https://images.gr-assets.com/books/1342376684s/5600151.jpg
13167062,312642717,Mary Kay Andrews,2012,,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
28351,7169922,Dr. Seuss,1937,And to Think That I Saw It on Mulberry Street,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
17334495,141654786X,Doris Kearns Goodwin,2013,"The Bully Pulpit: Theodore Roosevelt, William Howard Taft, and the Golden Age of Journalism",https://images.gr-assets.com/books/1386557352m/17334495.jpg,https://images.gr-assets.com/books/1386557352s/17334495.jpg
15801381,1416997962,Brandon Mull,2013,"Chasing the Prophecy (Beyonders, #3)",https://images.gr-assets.com/books/1356328161m/15801381.jpg,https://images.gr-assets.com/books/1356328161s/15801381.jpg
77736,671875965,David Weber,1994,The Short Victorious War,https://images.gr-assets.com/books/1321561719m/77736.jpg,https://images.gr-assets.com/books/1321561719s/77736.jpg
73965,385315546,Caroline Knapp,1996,Drinking: A Love Story,https://s.gr-assets.com/assets/https://dl.acm.org/specs/products/acm/releasedAssets/images/cover-default--book.svg/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
